date,収支タイプ,収支カテゴリー,収支項目,金額,目標
2025-05-07,特別収支,収入,特典,0.0,0
2025-05-07,特別収支,支出,車検A,-0.0,0
2025-05-07,特別収支,支出,子供,-0.0,0
2025-05-07,特別収支,収入,所得税還付,0.0,0.0
2025-05-07,一般収支,支出,生活費,-0.0,0
2025-05-07,特別収支,支出,ふるさと納税,-0.0,0
2025-05-07,特別収支,収入,児童手当,0.0,0
2025-05-07,一般収支,支出,子供費用,-0.0,0
2025-05-07,特別収支,収入,退職金,0.0,0
2025-05-07,特別収支,支出,車検B,-0.0,0
2025-05-07,特別収支,支出,自動車税,-0.0,0
2025-05-07,特別収支,支出,ローン一括,-0.0,0
2025-05-07,特別収支,支出,家電,-0.0,0
2025-05-07,特別収支,収入,年末調整,0.0,0
2025-05-07,特別収支,収入,賞与,0.0,0
2025-05-07,特別収支,支出,固定資産税,-0.0,0
2025-05-07,特別収支,収入,贈与,0.0,0
2025-05-08,特別収支,収入,退職金,0.0,0
2025-05-08,特別収支,支出,固定資産税,-0.0,0
2025-05-08,特別収支,収入,NTT,0.0,0
2025-05-08,特別収支,収入,特典,0.0,0
2025-05-08,特別収支,支出,子供,-0.0,0
2025-05-08,特別収支,収入,所得税還付,0.0,0.0
2025-05-08,一般収支,支出,ローン返済,-0.0,0
2025-05-08,特別収支,支出,車,-0.0,0
2025-05-08,特別収支,支出,自動車税,-0.0,0
2025-05-08,一般収支,支出,子供費用,-0.0,0
2025-05-08,特別収支,支出,ローン一括,-0.0,0
2025-05-08,特別収支,収入,贈与,0.0,0
2025-05-08,特別収支,収入,賞与,0.0,0
2025-05-08,特別収支,支出,車検B,-0.0,0
2025-05-08,特別収支,支出,家電,-0.0,0
2025-05-08,特別収支,収入,児童手当,0.0,0
2025-05-08,一般収支,支出,生活費,-0.0,0
2025-05-08,特別収支,支出,ふるさと納税,-0.0,0
2025-05-08,一般収支,収入,ポイント,690.0,0
2025-05-08,特別収支,支出,車検A,-0.0,0
2025-05-08,一般収支,収入,給与,0.0,0
2025-05-08,特別収支,収入,年末調整,0.0,0
2025-05-09,特別収支,支出,家電,-0.0,0
2025-05-09,特別収支,支出,子供,-0.0,0
2025-05-09,特別収支,収入,退職金,0.0,0
2025-05-09,一般収支,収入,給与,0.0,0
2025-05-09,特別収支,収入,NTT,0.0,0
2025-05-09,特別収支,収入,年末調整,0.0,0
2025-05-09,特別収支,支出,固定資産税,-0.0,0
2025-05-09,特別収支,支出,ふるさと納税,-0.0,0
2025-05-09,一般収支,支出,生活費,-0.0,0
2025-05-09,特別収支,支出,ローン一括,-0.0,0
2025-05-09,特別収支,収入,贈与,0.0,0
2025-05-09,特別収支,支出,車検B,-0.0,0
2025-05-09,特別収支,支出,自動車税,-0.0,0
2025-05-09,特別収支,収入,賞与,0.0,0
2025-05-09,特別収支,支出,車,-0.0,0
2025-05-09,特別収支,収入,児童手当,0.0,0
2025-05-09,一般収支,支出,子供費用,-0.0,0
2025-05-09,特別収支,収入,特典,0.0,0
2025-05-09,特別収支,収入,所得税還付,0.0,0.0
2025-05-09,一般収支,収入,ポイント,231.0,0
2025-05-09,一般収支,支出,ローン返済,-0.0,0
2025-05-09,特別収支,支出,車検A,-0.0,0
2025-05-10,一般収支,収入,ポイント,209.0,0
2025-05-10,特別収支,支出,車検A,-0.0,0
2025-05-10,一般収支,支出,子供費用,-0.0,0
2025-05-10,特別収支,支出,家電,-0.0,0
2025-05-10,特別収支,支出,ふるさと納税,-0.0,0
2025-05-10,特別収支,収入,児童手当,0.0,0
2025-05-10,特別収支,収入,賞与,0.0,0
2025-05-10,一般収支,収入,給与,0.0,0
2025-05-10,特別収支,支出,車検B,-0.0,0
2025-05-10,特別収支,支出,固定資産税,-0.0,0
2025-05-10,一般収支,支出,生活費,-0.0,0
2025-05-10,特別収支,収入,贈与,0.0,0
2025-05-10,特別収支,支出,子供,-0.0,0
2025-05-10,特別収支,収入,特典,0.0,0
2025-05-10,特別収支,収入,退職金,0.0,0
2025-05-10,特別収支,収入,所得税還付,0.0,0.0
2025-05-10,特別収支,収入,年末調整,0.0,0
2025-05-10,特別収支,収入,NTT,0.0,0
2025-05-10,一般収支,支出,ローン返済,-0.0,0
2025-05-10,特別収支,支出,ローン一括,-0.0,0
2025-05-10,特別収支,支出,自動車税,30500.0,0
2025-05-10,特別収支,支出,車,-0.0,0
2025-05-11,一般収支,収入,給与,0.0,0
2025-05-11,特別収支,収入,年末調整,0.0,0
2025-05-11,特別収支,支出,子供,-0.0,0
2025-05-11,特別収支,支出,自動車税,-0.0,0
2025-05-11,一般収支,支出,ローン返済,-0.0,0
2025-05-11,特別収支,収入,特典,0.0,0
2025-05-11,特別収支,収入,児童手当,0.0,0
2025-05-11,特別収支,収入,NTT,0.0,0
2025-05-11,特別収支,支出,家電,-0.0,0
2025-05-11,一般収支,収入,ポイント,-1348.0,0
2025-05-11,特別収支,収入,贈与,0.0,0
2025-05-11,特別収支,収入,賞与,0.0,0
2025-05-11,特別収支,収入,退職金,0.0,0
2025-05-11,特別収支,支出,固定資産税,-0.0,0
2025-05-11,特別収支,収入,所得税還付,0.0,0.0
2025-05-11,一般収支,支出,生活費,-0.0,0
2025-05-11,特別収支,支出,車検A,-0.0,0
2025-05-11,一般収支,支出,子供費用,-0.0,0
2025-05-11,特別収支,支出,車,-0.0,0
2025-05-11,特別収支,支出,車検B,-0.0,0
2025-05-11,特別収支,支出,ふるさと納税,-0.0,0
2025-05-11,特別収支,支出,ローン一括,-0.0,0
2025-05-12,特別収支,収入,年末調整,0.0,0
2025-05-12,特別収支,収入,退職金,0.0,0
2025-05-12,特別収支,支出,ローン一括,-0.0,0
2025-05-12,特別収支,収入,賞与,0.0,0
2025-05-12,特別収支,収入,特典,0.0,0
2025-05-12,特別収支,支出,固定資産税,-0.0,0
2025-05-12,特別収支,支出,車,-0.0,0
2025-05-12,特別収支,収入,所得税還付,0.0,0.0
2025-05-12,特別収支,支出,子供,-0.0,0
2025-05-12,一般収支,支出,子供費用,7000.0,0
2025-05-12,特別収支,収入,児童手当,0.0,0
2025-05-12,特別収支,支出,車検A,-0.0,0
2025-05-12,特別収支,支出,車検B,-0.0,0
2025-05-12,一般収支,収入,ポイント,28.0,0
2025-05-12,一般収支,支出,ローン返済,-0.0,0
2025-05-12,一般収支,支出,生活費,-0.0,0
2025-05-12,特別収支,収入,贈与,0.0,0
2025-05-12,一般収支,収入,給与,0.0,0
2025-05-12,特別収支,支出,ふるさと納税,-0.0,0
2025-05-12,特別収支,収入,NTT,0.0,0
2025-05-12,特別収支,支出,家電,-0.0,0
2025-05-12,特別収支,支出,自動車税,-0.0,0
2025-05-13,特別収支,支出,子供,-0.0,0
2025-05-13,特別収支,支出,固定資産税,-0.0,0
2025-05-13,特別収支,支出,ふるさと納税,-0.0,0
2025-05-13,特別収支,収入,特典,0.0,0
2025-05-13,特別収支,支出,自動車税,10800.0,0
2025-05-13,特別収支,支出,家電,-0.0,0
2025-05-13,特別収支,支出,車検A,-0.0,0
2025-05-13,一般収支,支出,子供費用,18430.0,0
2025-05-13,一般収支,支出,生活費,-0.0,0
2025-05-13,特別収支,収入,所得税還付,0.0,0.0
2025-05-13,一般収支,収入,給与,0.0,0
2025-05-13,一般収支,支出,ローン返済,-0.0,0
2025-05-13,特別収支,支出,車,-0.0,0
2025-05-13,特別収支,収入,賞与,0.0,0
2025-05-13,特別収支,収入,年末調整,0.0,0
2025-05-13,特別収支,支出,車検B,-0.0,0
2025-05-13,特別収支,収入,NTT,0.0,0
2025-05-13,特別収支,収入,退職金,0.0,0
2025-05-13,特別収支,収入,児童手当,0.0,0
2025-05-13,特別収支,収入,贈与,0.0,0
2025-05-13,特別収支,支出,ローン一括,-0.0,0
2025-05-13,一般収支,収入,ポイント,384.0,0
2025-05-14,一般収支,支出,ローン返済,-0.0,0
2025-05-14,特別収支,収入,賞与,0.0,0
2025-05-14,特別収支,収入,児童手当,0.0,0
2025-05-14,特別収支,支出,車検A,-0.0,0
2025-05-14,特別収支,収入,贈与,0.0,0
2025-05-14,特別収支,支出,ローン一括,-0.0,0
2025-05-14,特別収支,支出,車,-0.0,0
2025-05-14,特別収支,支出,家電,-0.0,0
2025-05-14,特別収支,支出,ふるさと納税,-0.0,0
2025-05-14,一般収支,支出,生活費,-0.0,0
2025-05-14,特別収支,収入,所得税還付,0.0,0.0
2025-05-14,特別収支,収入,NTT,0.0,0
2025-05-14,特別収支,収入,特典,0.0,0
2025-05-14,特別収支,収入,年末調整,0.0,0
2025-05-14,一般収支,収入,ポイント,74.0,0
2025-05-14,特別収支,支出,子供,-0.0,0
2025-05-14,一般収支,収入,給与,0.0,0
2025-05-14,特別収支,支出,自動車税,-0.0,0
2025-05-14,特別収支,支出,車検B,-0.0,0
2025-05-14,一般収支,支出,子供費用,-0.0,0
2025-05-14,特別収支,支出,固定資産税,-0.0,0
2025-05-14,特別収支,収入,退職金,0.0,0
2025-05-15,特別収支,収入,NTT,0.0,0
2025-05-15,特別収支,支出,車検B,-0.0,0
2025-05-15,一般収支,収入,ポイント,2.0,0
2025-05-15,特別収支,収入,年末調整,0.0,0
2025-05-15,特別収支,収入,児童手当,0.0,0
2025-05-15,一般収支,支出,生活費,-0.0,0
2025-05-15,特別収支,収入,贈与,0.0,0
2025-05-15,特別収支,収入,所得税還付,0.0,0.0
2025-05-15,特別収支,収入,特典,0.0,0
2025-05-15,一般収支,支出,ローン返済,-0.0,0
2025-05-15,一般収支,収入,給与,0.0,0
2025-05-15,特別収支,支出,固定資産税,-0.0,0
2025-05-15,一般収支,支出,子供費用,-0.0,0
2025-05-15,特別収支,支出,家電,-0.0,0
2025-05-15,特別収支,収入,退職金,0.0,0
2025-05-15,特別収支,支出,ふるさと納税,-0.0,0
2025-05-15,特別収支,支出,車,-0.0,0
2025-05-15,特別収支,支出,子供,-0.0,0
2025-05-15,特別収支,収入,賞与,0.0,0
2025-05-15,特別収支,支出,自動車税,-0.0,0
2025-05-15,特別収支,支出,ローン一括,-0.0,0
2025-05-15,特別収支,支出,車検A,-0.0,0
2025-05-16,特別収支,支出,家電,-0.0,0
2025-05-16,特別収支,支出,固定資産税,-0.0,0
2025-05-16,特別収支,収入,退職金,0.0,0
2025-05-16,特別収支,収入,NTT,0.0,0
2025-05-16,一般収支,支出,子供費用,-0.0,0
2025-05-16,特別収支,収入,賞与,0.0,0
2025-05-16,特別収支,支出,車検B,-0.0,0
2025-05-16,特別収支,支出,ふるさと納税,-0.0,0
2025-05-16,特別収支,支出,車検A,-0.0,0
2025-05-16,一般収支,収入,給与,0.0,0
2025-05-16,一般収支,支出,ローン返済,-0.0,0
2025-05-16,特別収支,収入,贈与,0.0,0
2025-05-16,一般収支,支出,生活費,-0.0,0
2025-05-16,特別収支,支出,子供,-0.0,0
2025-05-16,特別収支,収入,年末調整,0.0,0
2025-05-16,一般収支,収入,ポイント,-2084.0,0
2025-05-16,特別収支,支出,ローン一括,-0.0,0
2025-05-16,特別収支,収入,所得税還付,0.0,0.0
2025-05-16,特別収支,支出,自動車税,-0.0,0
2025-05-16,特別収支,支出,車,-0.0,0
2025-05-16,特別収支,収入,児童手当,0.0,0
2025-05-16,特別収支,収入,特典,0.0,0
2025-05-17,特別収支,収入,NTT,0.0,0
2025-05-17,一般収支,支出,子供費用,-0.0,0
2025-05-17,特別収支,収入,特典,0.0,0
2025-05-17,特別収支,支出,自動車税,-0.0,0
2025-05-17,特別収支,収入,贈与,0.0,0
2025-05-17,一般収支,収入,ポイント,0.0,0
2025-05-17,特別収支,支出,ふるさと納税,-0.0,0
2025-05-17,特別収支,支出,子供,-0.0,0
2025-05-17,特別収支,収入,年末調整,0.0,0
2025-05-17,一般収支,支出,生活費,-0.0,0
2025-05-17,特別収支,支出,家電,-0.0,0
2025-05-17,一般収支,収入,給与,0.0,0
2025-05-17,特別収支,収入,賞与,0.0,0
2025-05-17,特別収支,収入,児童手当,0.0,0
2025-05-17,特別収支,収入,所得税還付,0.0,0.0
2025-05-17,特別収支,支出,車検B,-0.0,0
2025-05-17,特別収支,支出,車検A,-0.0,0
2025-05-17,一般収支,支出,ローン返済,-0.0,0
2025-05-17,特別収支,支出,ローン一括,-0.0,0
2025-05-17,特別収支,支出,車,-0.0,0
2025-05-17,特別収支,支出,固定資産税,-0.0,0
2025-05-17,特別収支,収入,退職金,0.0,0
2025-05-18,一般収支,支出,生活費,-0.0,0
2025-05-18,特別収支,収入,退職金,0.0,0
2025-05-18,特別収支,支出,固定資産税,-0.0,0
2025-05-18,特別収支,支出,家電,-0.0,0
2025-05-18,特別収支,収入,特典,0.0,0
2025-05-18,特別収支,支出,子供,-0.0,0
2025-05-18,特別収支,支出,自動車税,-0.0,0
2025-05-18,特別収支,収入,NTT,0.0,0
2025-05-18,特別収支,収入,所得税還付,0.0,0.0
2025-05-18,一般収支,支出,子供費用,-0.0,0
2025-05-18,特別収支,収入,児童手当,0.0,0
2025-05-18,特別収支,支出,車検B,-0.0,0
2025-05-18,一般収支,収入,ポイント,0.0,0
2025-05-18,特別収支,支出,車,-0.0,0
2025-05-18,特別収支,支出,車検A,-0.0,0
2025-05-18,特別収支,支出,ふるさと納税,13000.0,0
2025-05-18,特別収支,収入,贈与,0.0,0
2025-05-18,特別収支,収入,賞与,0.0,0
2025-05-18,特別収支,支出,ローン一括,-0.0,0
2025-05-18,一般収支,支出,ローン返済,-0.0,0
2025-05-18,特別収支,収入,年末調整,0.0,0
2025-05-18,一般収支,収入,給与,0.0,0
2025-05-19,特別収支,支出,車,-0.0,0
2025-05-19,一般収支,収入,ポイント,1173.0,0
2025-05-19,特別収支,支出,自動車税,-0.0,0
2025-05-19,特別収支,支出,固定資産税,-0.0,0
2025-05-19,特別収支,収入,退職金,0.0,0
2025-05-19,特別収支,収入,NTT,0.0,0
2025-05-19,特別収支,支出,車検B,-0.0,0
2025-05-19,一般収支,収入,給与,0.0,0
2025-05-19,特別収支,支出,車検A,-0.0,0
2025-05-19,特別収支,支出,ふるさと納税,-0.0,0
2025-05-19,特別収支,収入,贈与,0.0,0
2025-05-19,一般収支,支出,生活費,-0.0,0
2025-05-19,特別収支,収入,所得税還付,0.0,0.0
2025-05-19,特別収支,収入,年末調整,0.0,0
2025-05-19,特別収支,支出,家電,-0.0,0
2025-05-19,特別収支,支出,子供,-0.0,0
2025-05-19,一般収支,支出,子供費用,-0.0,0
2025-05-19,特別収支,支出,ローン一括,-0.0,0
2025-05-19,特別収支,収入,賞与,0.0,0
2025-05-19,特別収支,収入,児童手当,0.0,0
2025-05-19,一般収支,支出,ローン返済,-0.0,0
2025-05-19,特別収支,収入,特典,40.0,0
2025-05-20,特別収支,収入,賞与,0.0,0
2025-05-20,特別収支,収入,特典,0.0,0
2025-05-20,特別収支,支出,車検A,-0.0,0
2025-05-20,一般収支,収入,給与,0.0,0
2025-05-20,特別収支,収入,児童手当,0.0,0
2025-05-20,特別収支,収入,所得税還付,0.0,0.0
2025-05-20,特別収支,支出,固定資産税,-0.0,0
2025-05-20,一般収支,支出,ローン返済,-0.0,0
2025-05-20,特別収支,支出,家電,-0.0,0
2025-05-20,一般収支,収入,ポイント,451.0,0
2025-05-20,特別収支,支出,車検B,-0.0,0
2025-05-20,特別収支,収入,贈与,0.0,0
2025-05-20,特別収支,支出,ふるさと納税,-0.0,0
2025-05-20,特別収支,支出,自動車税,-0.0,0
2025-05-20,特別収支,支出,子供,-0.0,0
2025-05-20,特別収支,収入,退職金,0.0,0
2025-05-20,特別収支,支出,ローン一括,-0.0,0
2025-05-20,一般収支,支出,生活費,-0.0,0
2025-05-20,特別収支,支出,車,-0.0,0
2025-05-20,一般収支,支出,子供費用,-0.0,0
2025-05-20,特別収支,収入,NTT,0.0,0
2025-05-20,特別収支,収入,年末調整,0.0,0
2025-05-21,特別収支,支出,ふるさと納税,-0.0,0
2025-05-21,特別収支,収入,所得税還付,0.0,0.0
2025-05-21,特別収支,支出,家電,-0.0,0
2025-05-21,特別収支,収入,贈与,0.0,0
2025-05-21,特別収支,支出,自動車税,-0.0,0
2025-05-21,特別収支,収入,年末調整,0.0,0
2025-05-21,特別収支,収入,NTT,0.0,0
2025-05-21,特別収支,収入,児童手当,0.0,0
2025-05-21,特別収支,収入,賞与,0.0,0
2025-05-21,特別収支,支出,固定資産税,-0.0,0
2025-05-21,一般収支,支出,子供費用,-0.0,0
2025-05-21,特別収支,支出,子供,-0.0,0
2025-05-21,一般収支,収入,給与,0.0,0
2025-05-21,特別収支,支出,車検A,-0.0,0
2025-05-21,特別収支,支出,車検B,-0.0,0
2025-05-21,一般収支,支出,ローン返済,-0.0,0
2025-05-21,特別収支,支出,車,-0.0,0
2025-05-21,一般収支,収入,ポイント,-104.0,0
2025-05-21,特別収支,収入,退職金,0.0,0
2025-05-21,一般収支,支出,生活費,-0.0,0
2025-05-21,特別収支,支出,ローン一括,-0.0,0
2025-05-21,特別収支,収入,特典,0.0,0
2025-05-22,一般収支,支出,子供費用,-0.0,0
2025-05-22,特別収支,収入,NTT,0.0,0
2025-05-22,特別収支,収入,年末調整,0.0,0
2025-05-22,特別収支,収入,退職金,0.0,0
2025-05-22,特別収支,支出,車,-0.0,0
2025-05-22,特別収支,支出,自動車税,-0.0,0
2025-05-22,特別収支,支出,子供,-0.0,0
2025-05-22,特別収支,支出,ふるさと納税,-0.0,0
2025-05-22,特別収支,支出,ローン一括,-0.0,0
2025-05-22,特別収支,支出,固定資産税,-0.0,0
2025-05-22,特別収支,収入,賞与,0.0,0
2025-05-22,特別収支,支出,車検A,-0.0,0
2025-05-22,一般収支,支出,生活費,-0.0,0
2025-05-22,特別収支,収入,贈与,0.0,0
2025-05-22,特別収支,支出,車検B,-0.0,0
2025-05-22,特別収支,収入,特典,0.0,0
2025-05-22,特別収支,収入,児童手当,0.0,0
2025-05-22,特別収支,収入,所得税還付,0.0,0.0
2025-05-22,一般収支,支出,ローン返済,-0.0,0
2025-05-22,一般収支,収入,ポイント,0.0,0
2025-05-22,特別収支,支出,家電,-0.0,0
2025-05-22,一般収支,収入,給与,0.0,0
2025-05-23,一般収支,支出,生活費,-0.0,0
2025-05-23,一般収支,支出,ローン返済,-0.0,0
2025-05-23,特別収支,収入,年末調整,0.0,0
2025-05-23,特別収支,収入,賞与,0.0,0
2025-05-23,特別収支,支出,自動車税,-0.0,0
2025-05-23,一般収支,収入,給与,362612.0,0
2025-05-23,特別収支,支出,ふるさと納税,-0.0,0
2025-05-23,特別収支,収入,所得税還付,0.0,0.0
2025-05-23,特別収支,収入,贈与,0.0,0
2025-05-23,特別収支,支出,ローン一括,-0.0,0
2025-05-23,特別収支,支出,車検A,-0.0,0
2025-05-23,特別収支,支出,車検B,-0.0,0
2025-05-23,一般収支,収入,ポイント,200.0,0
2025-05-23,特別収支,収入,退職金,0.0,0
2025-05-23,特別収支,支出,固定資産税,-0.0,0
2025-05-23,特別収支,収入,児童手当,0.0,0
2025-05-23,特別収支,支出,家電,-0.0,0
2025-05-23,特別収支,支出,子供,-0.0,0
2025-05-23,特別収支,収入,NTT,0.0,0
2025-05-23,特別収支,支出,車,-0.0,0
2025-05-23,一般収支,支出,子供費用,-0.0,0
2025-05-23,特別収支,収入,特典,0.0,0
2025-05-24,特別収支,支出,ふるさと納税,-0.0,0
2025-05-24,特別収支,支出,子供,-0.0,0
2025-05-24,一般収支,収入,給与,0.0,0
2025-05-24,特別収支,支出,ローン一括,-0.0,0
2025-05-24,特別収支,支出,自動車税,-0.0,0
2025-05-24,一般収支,支出,生活費,-0.0,0
2025-05-24,一般収支,支出,ローン返済,-0.0,0
2025-05-24,特別収支,支出,車検A,-0.0,0
2025-05-24,特別収支,支出,固定資産税,-0.0,0
2025-05-24,特別収支,収入,特典,0.0,0
2025-05-24,特別収支,収入,NTT,0.0,0
2025-05-24,特別収支,収入,賞与,0.0,0
2025-05-24,特別収支,収入,年末調整,0.0,0
2025-05-24,特別収支,支出,車検B,-0.0,0
2025-05-24,一般収支,収入,ポイント,-263.0,0
2025-05-24,特別収支,支出,車,-0.0,0
2025-05-24,一般収支,支出,子供費用,-0.0,0
2025-05-24,特別収支,支出,家電,-0.0,0
2025-05-24,特別収支,収入,所得税還付,0.0,0.0
2025-05-24,特別収支,収入,退職金,0.0,0
2025-05-24,特別収支,収入,児童手当,0.0,0
2025-05-24,特別収支,収入,贈与,0.0,0
2025-05-25,特別収支,支出,車検A,-0.0,0
2025-05-25,特別収支,収入,所得税還付,0.0,0.0
2025-05-25,特別収支,収入,退職金,0.0,0
2025-05-25,特別収支,支出,家電,-0.0,0
2025-05-25,特別収支,収入,NTT,0.0,0
2025-05-25,特別収支,支出,固定資産税,-0.0,0
2025-05-25,特別収支,支出,ふるさと納税,-0.0,0
2025-05-25,一般収支,収入,ポイント,1189.0,0
2025-05-25,一般収支,収入,給与,0.0,355000
2025-05-25,特別収支,支出,ローン一括,-0.0,0
2025-05-25,特別収支,収入,贈与,0.0,0
2025-05-25,特別収支,収入,児童手当,0.0,0
2025-05-25,特別収支,支出,車検B,-0.0,0
2025-05-25,一般収支,支出,ローン返済,-0.0,0
2025-05-25,特別収支,収入,賞与,0.0,0
2025-05-25,特別収支,支出,自動車税,-0.0,0
2025-05-25,特別収支,収入,特典,0.0,0
2025-05-25,特別収支,支出,車,-0.0,0
2025-05-25,一般収支,支出,子供費用,-0.0,0
2025-05-25,特別収支,収入,年末調整,0.0,0
2025-05-25,一般収支,支出,生活費,-0.0,0
2025-05-25,特別収支,支出,子供,-0.0,0
2025-05-26,特別収支,収入,NTT,0.0,0
2025-05-26,一般収支,支出,子供費用,-0.0,0
2025-05-26,特別収支,支出,車検A,-0.0,0
2025-05-26,特別収支,支出,車検B,-0.0,0
2025-05-26,特別収支,収入,贈与,0.0,0
2025-05-26,一般収支,収入,給与,0.0,0
2025-05-26,特別収支,収入,児童手当,0.0,0
2025-05-26,一般収支,支出,ローン返済,74567.0,0
2025-05-26,特別収支,支出,家電,-0.0,0
2025-05-26,特別収支,支出,車,-0.0,0
2025-05-26,一般収支,収入,ポイント,0.0,0
2025-05-26,特別収支,支出,ローン一括,-0.0,0
2025-05-26,特別収支,収入,所得税還付,0.0,0.0
2025-05-26,特別収支,収入,年末調整,0.0,0
2025-05-26,特別収支,支出,固定資産税,-0.0,0
2025-05-26,一般収支,支出,生活費,30021.0,0
2025-05-26,特別収支,収入,賞与,0.0,0
2025-05-26,特別収支,支出,子供,-0.0,0
2025-05-26,特別収支,収入,退職金,0.0,0
2025-05-26,特別収支,支出,ふるさと納税,-0.0,0
2025-05-26,特別収支,支出,自動車税,-0.0,0
2025-05-26,特別収支,収入,特典,0.0,0
2025-05-27,特別収支,支出,車検A,-0.0,0
2025-05-27,特別収支,支出,車,-0.0,0
2025-05-27,一般収支,支出,ローン返済,-0.0,0
2025-05-27,一般収支,収入,給与,0.0,0
2025-05-27,特別収支,収入,特典,0.0,0
2025-05-27,特別収支,支出,子供,-0.0,0
2025-05-27,一般収支,支出,生活費,117962.0,0
2025-05-27,特別収支,収入,NTT,0.0,0
2025-05-27,特別収支,支出,家電,-0.0,0
2025-05-27,一般収支,支出,子供費用,-0.0,0
2025-05-27,特別収支,支出,車検B,-0.0,0
2025-05-27,特別収支,収入,退職金,0.0,0
2025-05-27,一般収支,収入,ポイント,0.0,0
2025-05-27,特別収支,収入,賞与,0.0,0
2025-05-27,特別収支,収入,年末調整,0.0,0
2025-05-27,特別収支,支出,自動車税,-0.0,0
2025-05-27,特別収支,支出,固定資産税,-0.0,0
2025-05-27,特別収支,支出,ローン一括,-0.0,0
2025-05-27,特別収支,収入,所得税還付,0.0,0.0
2025-05-27,特別収支,収入,贈与,0.0,0
2025-05-27,特別収支,支出,ふるさと納税,-0.0,0
2025-05-27,特別収支,収入,児童手当,0.0,0
2025-05-28,一般収支,収入,給与,0.0,0
2025-05-28,特別収支,収入,退職金,0.0,0
2025-05-28,一般収支,支出,ローン返済,-0.0,74567
2025-05-28,特別収支,収入,賞与,0.0,0
2025-05-28,特別収支,支出,自動車税,-0.0,0
2025-05-28,一般収支,支出,子供費用,-0.0,30000
2025-05-28,特別収支,収入,特典,0.0,0
2025-05-28,一般収支,収入,ポイント,5.0,2000
2025-05-28,特別収支,支出,車検A,-0.0,0
2025-05-28,特別収支,支出,車,-0.0,0
2025-05-28,特別収支,収入,NTT,0.0,0
2025-05-28,特別収支,支出,固定資産税,-0.0,0
2025-05-28,特別収支,収入,児童手当,0.0,0
2025-05-28,特別収支,支出,ローン一括,-0.0,0
2025-05-28,一般収支,支出,生活費,-0.0,170000
2025-05-28,特別収支,支出,家電,-0.0,0
2025-05-28,特別収支,支出,ふるさと納税,-0.0,0
2025-05-28,特別収支,支出,子供,-0.0,0
2025-05-28,特別収支,収入,所得税還付,0.0,0.0
2025-05-28,特別収支,収入,贈与,0.0,0
2025-05-28,特別収支,収入,年末調整,0.0,0
2025-05-28,特別収支,支出,車検B,-0.0,0
2025-05-29,特別収支,支出,車検A,-0.0,0
2025-05-29,特別収支,収入,年末調整,0.0,0
2025-05-29,一般収支,収入,給与,0.0,0
2025-05-29,一般収支,支出,ローン返済,-0.0,0
2025-05-29,特別収支,収入,退職金,0.0,0
2025-05-29,一般収支,支出,子供費用,-0.0,0
2025-05-29,特別収支,収入,所得税還付,0.0,0.0
2025-05-29,特別収支,収入,児童手当,0.0,0
2025-05-29,特別収支,支出,ローン一括,-0.0,0
2025-05-29,特別収支,支出,ふるさと納税,-0.0,0
2025-05-29,特別収支,収入,贈与,0.0,0
2025-05-29,特別収支,収入,NTT,0.0,0
2025-05-29,特別収支,支出,車検B,-0.0,0
2025-05-29,特別収支,支出,固定資産税,-0.0,0
2025-05-29,特別収支,支出,子供,-0.0,0
2025-05-29,一般収支,収入,ポイント,785.0,0
2025-05-29,一般収支,支出,生活費,-0.0,0
2025-05-29,特別収支,支出,車,-0.0,0
2025-05-29,特別収支,収入,賞与,0.0,0
2025-05-29,特別収支,収入,特典,0.0,0
2025-05-29,特別収支,支出,家電,-0.0,0
2025-05-29,特別収支,支出,自動車税,-0.0,0
2025-05-30,特別収支,支出,ふるさと納税,-0.0,0
2025-05-30,特別収支,収入,所得税還付,0.0,0.0
2025-05-30,特別収支,収入,贈与,0.0,0
2025-05-30,特別収支,収入,児童手当,0.0,0
2025-05-30,一般収支,収入,ポイント,-64.0,0
2025-05-30,特別収支,収入,退職金,0.0,0
2025-05-30,特別収支,支出,車検B,-0.0,0
2025-05-30,一般収支,支出,子供費用,-0.0,0
2025-05-30,特別収支,支出,固定資産税,-0.0,0
2025-05-30,特別収支,支出,ローン一括,-0.0,0
2025-05-30,特別収支,収入,特典,0.0,0
2025-05-30,特別収支,支出,家電,-0.0,0
2025-05-30,特別収支,収入,賞与,0.0,0
2025-05-30,特別収支,支出,車検A,-0.0,0
2025-05-30,一般収支,支出,生活費,-0.0,0
2025-05-30,特別収支,収入,年末調整,0.0,0
2025-05-30,一般収支,収入,給与,0.0,0
2025-05-30,特別収支,支出,車,-0.0,0
2025-05-30,一般収支,支出,ローン返済,-0.0,0
2025-05-30,特別収支,支出,自動車税,-0.0,0
2025-05-30,特別収支,支出,子供,-0.0,0
2025-05-30,特別収支,収入,NTT,0.0,0
2025-05-31,特別収支,収入,所得税還付,0.0,0.0
2025-05-31,特別収支,支出,車検B,-0.0,0
2025-05-31,一般収支,収入,ポイント,326.0,0
2025-05-31,特別収支,支出,固定資産税,-0.0,0
2025-05-31,特別収支,収入,年末調整,0.0,0
2025-05-31,特別収支,支出,ローン一括,-0.0,0
2025-05-31,特別収支,支出,車検A,-0.0,0
2025-05-31,特別収支,支出,車,-0.0,0
2025-05-31,特別収支,収入,NTT,0.0,0
2025-05-31,特別収支,支出,自動車税,-0.0,0
